,11172,condition_concept_id,concept_name
3110,0.6678164389064034,372328,Otitis media
3480,0.3040858388874042,375281,Acute suppurative otitis media without spontaneous rupture of ear drum
1910,0.2969773549780334,257011,Acute upper respiratory infection
1854,0.2264115548313532,254761,Cough
11332,0.2249169617997618,437663,Fever
1813,0.1789683420847853,25297,Acute pharyngitis
11960,0.1210202606367063,440029,Viral disease
3534,0.106938931543213,375827,Acute non-suppurative otitis media - serous
1907,0.1043084808756386,257007,Allergic rhinitis
1983,0.1009807831369342,260123,Acute sinusitis
3951,0.0954372503130027,380733,Otalgia
12358,0.0842380812508396,441408,Vomiting
1180,0.0819943232353898,196523,Diarrhea
1989,0.0778160231201524,260139,Acute bronchitis
563,0.0766384190529537,140214,Eruption
13545,0.0708362950113096,45766714,Inflammatory dermatosis
1524,0.0677544649617139,200219,Abdominal pain
2064,0.0652930417816032,28060,Streptococcal sore throat
7638,0.0638728693367962,4170137,Non-suppurative otitis media
14384,0.0635157575764176,75860,Constipation
3776,0.0630708035891507,378253,Headache
3443,0.0604584277764386,374948,Acute secretory otitis media
2213,0.0593656831453725,314754,Wheezing
1995,0.056000976533597,260427,Common cold
2060,0.0552858965705631,27674,Nausea and vomiting
3392,0.0549685798369668,374375,Impacted cerumen
11820,0.054743265025181,439407,Disorder of nasal cavity
1518,0.0531199674127952,200164,Diaper rash
14004,0.0520163211324412,46273463,Upper respiratory tract infection due to Influenza
3841,0.0511735483188655,379019,Conjunctivitis
1984,0.0504793425107006,260125,Acute bronchiolitis
8006,0.0468728531126188,4195085,Nasal congestion
3623,0.0467298371200121,376707,Acute conjunctivitis
3863,0.04651722852386,379805,Myopia
2115,0.0462986333066673,312437,Dyspnea
14978,0.0449074400434914,81902,Urinary tract infectious disease
14626,0.0439200599294994,77670,Chest pain
1893,0.0428358436427409,256451,Bronchitis
2292,0.0421029007581718,317009,Asthma
3586,0.0415275619609803,376415,Hypermetropia
1911,0.0412718558288952,257012,Chronic sinusitis
137,0.0402053709215805,133834,Atopic dermatitis
4827,0.037290143143712,4043371,Inflammatory disorder of digestive tract
1303,0.0369375103028585,197684,Dysuria
900,0.0360589951757938,194133,Low back pain
3935,0.0355618204116292,380706,Regular astigmatism
1987,0.0355063349082545,260134,Croup
7103,0.0346015701755551,4144111,Gastroesophageal reflux disease without esophagitis
464,0.0343538656712461,138525,Pain in limb
10009,0.0337513106273228,433736,Obesity
