,11129,condition_concept_id,concept_name
505,0.3181402714111381,138965,Myelitis
531,0.2840023786348375,139803,Acute transverse myelitis
14797,0.1350621520120023,79908,Muscle weakness
11170,0.1306069767580892,437113,Asthenia
900,0.1199284189099435,194133,Low back pain
14626,0.1172587794479071,77670,Chest pain
14978,0.1172587794479071,81902,Urinary tract infectious disease
2115,0.1139730693407853,312437,Dyspnea
1854,0.1137256464027442,254761,Cough
1524,0.1137256464027442,200219,Abdominal pain
14384,0.1078123628899321,75860,Constipation
11332,0.105758794072981,437663,Fever
3776,0.1041159390194201,378253,Headache
8875,0.1029538183281674,4272240,Malaise
224,0.1026784408475543,134736,Backache
10904,0.0989820169770424,436096,Chronic pain
2374,0.0969284481600913,320128,Essential hypertension
12544,0.0959016637516158,442077,Anxiety disorder
8950,0.0952855931065304,4282096,"Major depression, single episode"
1777,0.0913838123543234,24134,Neck pain
8163,0.0903570279458478,4209423,Nicotine dependence
7103,0.0892818826950506,4144111,Gastroesophageal reflux disease without esophagitis
267,0.0840791039664605,135526,Spinal cord disease
11897,0.0833748939682141,439777,Anemia
2060,0.0809958610992222,27674,Nausea and vomiting
7413,0.0787172051603694,4155909,Anesthesia of skin
10887,0.0786516856892266,436070,Vitamin D deficiency
9724,0.0784463288075315,432867,Hyperlipidemia
9866,0.078302904080578,433316,Dizziness and giddiness
464,0.0765981168722755,138525,Pain in limb
8448,0.0756099470619338,4236484,Paresthesia
1910,0.0755713324638,257011,Acute upper respiratory infection
10930,0.0754027965220381,436222,Altered mental status
13068,0.0747813449023509,444070,Tachycardia
1180,0.0735177636468489,196523,Diarrhea
10009,0.0733124067651538,433736,Obesity
724,0.0731241405831853,192450,Retention of urine
1300,0.0729169900432896,197672,Urinary incontinence
2356,0.0720883878837067,31967,Nausea
601,0.0716695517115929,140821,Spasm
11378,0.0714669362640196,437833,Hypokalemia
732,0.0714643685413578,192606,Paraplegia
3156,0.0708481241848125,372887,Disorder of brain
14669,0.0689811297852711,78232,Shoulder joint pain
1989,0.0681525276256882,260139,Acute bronchitis
47,0.0677677709593859,132797,Sepsis
10804,0.0667409865509103,435796,Dehydration
2028,0.0667024738464183,261880,Atelectasis
3562,0.0664953233065226,376208,Disorder of soft tissue
9963,0.0657142021424348,433595,Edema
