,11111,condition_concept_id,concept_name
1777,0.5757785867095113,24134,Neck pain
3776,0.1686500430530202,378253,Headache
900,0.1445262667285484,194133,Low back pain
14626,0.1375149715696783,77670,Chest pain
1854,0.1364523765178671,254761,Cough
1524,0.1279316514171972,200219,Abdominal pain
224,0.1205650584259335,134736,Backache
14669,0.1086896602470758,78232,Shoulder joint pain
2115,0.1062327101206011,312437,Dyspnea
1813,0.1023563415453775,25297,Acute pharyngitis
1910,0.101880720238188,257011,Acute upper respiratory infection
3489,0.0935939048801672,375415,Injury of head
8163,0.0915334853335106,4209423,Nicotine dependence
14978,0.088684151220694,81902,Urinary tract infectious disease
2060,0.0871961588813027,27674,Nausea and vomiting
464,0.0866685274361841,138525,Pain in limb
11332,0.0859655305849109,437663,Fever
12544,0.085889738736883,442077,Anxiety disorder
9866,0.085482041621129,433316,Dizziness and giddiness
10904,0.0831480510169175,436096,Chronic pain
7103,0.0828549103839783,4144111,Gastroesophageal reflux disease without esophagitis
2356,0.0821668258212324,31967,Nausea
2374,0.0816893325505256,320128,Essential hypertension
1989,0.0812405155242025,260139,Acute bronchitis
1907,0.079167331346583,257007,Allergic rhinitis
8950,0.0789157902857368,4282096,"Major depression, single episode"
14384,0.0763696235650317,75860,Constipation
8875,0.0746909698713989,4272240,Malaise
1180,0.0740914743938745,196523,Diarrhea
1983,0.0729779606378962,260123,Acute sinusitis
7615,0.0704886155310994,4168796,Muscle strain
10009,0.0698745917188155,433736,Obesity
9724,0.0691584136765809,432867,Hyperlipidemia
2135,0.0678391961478635,312998,Pain in thoracic spine
1303,0.0674547447448235,197684,Dysuria
1337,0.0648406127654229,197988,Generalized abdominal pain
3863,0.0638987900949977,379805,Myopia
14696,0.0618234561400491,78508,Arthralgia of the ankle and/or foot
11897,0.0608465743428554,439777,Anemia
563,0.0607345342196838,140214,Eruption
12078,0.0593747171969437,440383,Depressive disorder
7222,0.05852596876689,4150062,Knee pain
1095,0.0579920833908256,195867,Noninflammatory disorder of the vagina
13652,0.0561408891696455,45768910,Uncomplicated asthma
11960,0.0554356823812244,440029,Viral disease
2345,0.0552808164594159,318800,Gastroesophageal reflux disease
1271,0.0546401192313829,197381,Epigastric pain
3935,0.0543963533637435,380706,Regular astigmatism
10887,0.0543801017437221,436070,Vitamin D deficiency
12358,0.0541977619354231,441408,Vomiting
