,11159,condition_concept_id,concept_name
2145,0.6352744083983537,313217,Atrial fibrillation
2115,0.153644146258154,312437,Dyspnea
14626,0.1304702798668694,77670,Chest pain
7371,0.1271403467337416,4154290,Paroxysmal atrial fibrillation
2374,0.1248941172971588,320128,Essential hypertension
2361,0.1164540496025084,319835,Congestive heart failure
1259,0.1143079271336174,197320,Acute renal failure syndrome
9724,0.099570745357055,432867,Hyperlipidemia
11897,0.0940071346445638,439777,Anemia
13264,0.093647541655075,44784217,Cardiac arrhythmia
1854,0.0916691839219528,254761,Cough
1835,0.0911437321080355,254061,Pleural effusion
2387,0.0903325784435896,320536,Electrocardiogram abnormal
10930,0.0900010326813841,436222,Altered mental status
14978,0.089532397545854,81902,Urinary tract infectious disease
2207,0.0890260979905015,314658,Cardiomegaly
47,0.0888891148633607,132797,Sepsis
13068,0.0822300435056799,444070,Tachycardia
2261,0.0819514907368563,316139,Heart failure
2028,0.0814735195085339,261880,Atelectasis
1524,0.0812614395595432,200219,Abdominal pain
11378,0.0800712595472969,437833,Hypokalemia
11170,0.078599729907772,437113,Asthenia
14482,0.0767286263214135,764123,Atherosclerosis of coronary artery without angina pectoris
1870,0.0757379064617528,255573,Chronic obstructive lung disease
8875,0.0741013672518272,4272240,Malaise
9250,0.0738865075218939,4305080,Abnormal breathing
2290,0.0724142237770205,317002,Low blood pressure
14797,0.0714836042993598,79908,Muscle weakness
11334,0.0710246253052754,437677,Abnormal findings on diagnostic imaging of lung
1879,0.0702997550318594,255848,Pneumonia
10804,0.069923258604874,435796,Dehydration
7103,0.0692583475211439,4144111,Gastroesophageal reflux disease without esophagitis
7979,0.065370072398543,4193704,Type 2 diabetes mellitus without complication
9866,0.064101955925534,433316,Dizziness and giddiness
10716,0.0631618403307543,435517,Acidosis
11332,0.0631389797777978,437663,Fever
11255,0.0628168147420978,437390,Hypoxemia
1715,0.061971660318508,201826,Type 2 diabetes mellitus
10714,0.0611328366396641,435515,Hypo-osmolality and or hyponatremia
9963,0.0608984732641381,433595,Edema
12826,0.0585403966661807,443410,Infective pneumonia
2060,0.056878576170358,27674,Nausea and vomiting
900,0.0567500844531322,194133,Low back pain
12544,0.056511599165964,442077,Anxiety disorder
14384,0.0559436276267869,75860,Constipation
3776,0.0558714544477755,378253,Headache
8163,0.0556674867679605,4209423,Nicotine dependence
8950,0.0554384153737068,4282096,"Major depression, single episode"
10904,0.0546602002261051,436096,Chronic pain
