,11120,condition_concept_id,concept_name
14981,0.51528693625398,81931,Psoriasis with arthropathy
557,0.1622862001107247,140168,Psoriasis
1854,0.124381489627489,254761,Cough
14626,0.1178964129900917,77670,Chest pain
900,0.117208110328765,194133,Low back pain
7103,0.1153554006672805,4144111,Gastroesophageal reflux disease without esophagitis
2115,0.11180001798977,312437,Dyspnea
10904,0.1114067021832976,436096,Chronic pain
12544,0.1094401231509358,442077,Anxiety disorder
14563,0.1074203774055587,77074,Joint pain
1524,0.1034528657746978,200219,Abdominal pain
8163,0.1026554254892875,4209423,Nicotine dependence
14819,0.1015738070214885,80180,Osteoarthritis
8950,0.097837306860001,4282096,"Major depression, single episode"
9277,0.0964591029260893,4307925,Psoriasis vulgaris
2374,0.0954774120211668,320128,Essential hypertension
563,0.0928225303274783,140214,Eruption
9724,0.0917409118596793,432867,Hyperlipidemia
3776,0.0909542802467346,378253,Headache
10887,0.0906592933918803,436070,Vitamin D deficiency
1777,0.0886927143595185,24134,Neck pain
224,0.0871194511336291,134736,Backache
10009,0.0865294774239205,433736,Obesity
14669,0.0864917535527674,78232,Shoulder joint pain
8333,0.0844645694399406,4223659,Fatigue
1989,0.0825242419219065,260139,Acute bronchitis
1910,0.0822030035527245,257011,Acute upper respiratory infection
13545,0.0770898980685837,45766714,Inflammatory dermatosis
14978,0.0762049375040209,81902,Urinary tract infectious disease
14462,0.0755166348426943,762297,Pain in right knee
9866,0.0748867820324993,433316,Dizziness and giddiness
2356,0.0744900308694132,31967,Nausea
14696,0.0743908430786417,78508,Arthralgia of the ankle and/or foot
464,0.0730584110522419,138525,Pain in limb
1180,0.0716818057295887,196523,Diarrhea
1813,0.0714851478263525,25297,Acute pharyngitis
5913,0.0711901609714982,4079750,Osteoarthritis of knee
11897,0.0686336082294278,439777,Anemia
14384,0.0684369503261917,75860,Constipation
2060,0.0683403878415789,27674,Nausea and vomiting
1983,0.0676460733061782,260123,Acute sinusitis
14459,0.0675519897616288,762289,Pain in left knee
8875,0.0665550076076915,4272240,Malaise
7222,0.0627858715583736,4150062,Knee pain
3562,0.0621907448137445,376208,Disorder of soft tissue
10367,0.0619472395193976,434613,Generalized anxiety disorder
1907,0.0618489105677795,257007,Allergic rhinitis
7646,0.061258936858071,4170554,Hip pain
11332,0.0598823315354177,437663,Fever
13652,0.0580140814546739,45768910,Uncomplicated asthma
