,11163,condition_concept_id,concept_name
2195,0.5499933999372553,314381,Acute febrile mucocutaneous lymph node syndrome
11332,0.2594757557278326,437663,Fever
563,0.1986908056305365,140214,Eruption
1813,0.1964113700018879,25297,Acute pharyngitis
1854,0.1781992382513241,254761,Cough
11960,0.1550141760702378,440029,Viral disease
1910,0.1445542094501322,257011,Acute upper respiratory infection
1630,0.1381673208963438,201214,Toxic shock syndrome
2064,0.1337268902140513,28060,Streptococcal sore throat
3110,0.128788113018646,372328,Otitis media
1524,0.1278052601221862,200219,Abdominal pain
1907,0.1257488655137812,257007,Allergic rhinitis
12358,0.1202402294112138,441408,Vomiting
10804,0.1111224868966193,435796,Dehydration
1180,0.1044741329797276,196523,Diarrhea
3776,0.102194697351079,378253,Headache
3841,0.1009795683424169,379019,Conjunctivitis
2060,0.0950395937340395,27674,Nausea and vomiting
13545,0.0928870018674305,45766714,Inflammatory dermatosis
14004,0.0921654124719213,46273463,Upper respiratory tract infection due to Influenza
3480,0.0898660674622268,375281,Acute suppurative otitis media without spontaneous rupture of ear drum
1983,0.0894828432939444,260123,Acute sinusitis
14626,0.087188412795809,77670,Chest pain
11897,0.0849089771671604,439777,Anemia
14384,0.0843391182599983,75860,Constipation
14978,0.0814898237241875,81902,Urinary tract infectious disease
13068,0.0764532215723422,444070,Tachycardia
1989,0.0749203248992126,260139,Acute bronchitis
2115,0.0697127396428364,312437,Dyspnea
3623,0.0657229448604345,376707,Acute conjunctivitis
11820,0.064584009478377,439407,Disorder of nasal cavity
2213,0.0639984361031637,314754,Wheezing
47,0.0634442916640527,132797,Sepsis
2292,0.0621146208806744,317009,Asthma
3951,0.0619246679116203,380733,Otalgia
3586,0.0617347149425663,376415,Hypermetropia
548,0.0596706696379754,140020,Viral exanthem
3863,0.0586332977472098,379805,Myopia
1337,0.0574836252423626,197988,Generalized abdominal pain
2284,0.056985890716215,316822,Heart murmur
1303,0.056985890716215,197684,Dysuria
464,0.056795937747161,138525,Pain in limb
4827,0.0567171769057977,4043371,Inflammatory disorder of digestive tract
13652,0.0560361258709448,45768910,Uncomplicated asthma
8875,0.0549926681485269,4272240,Malaise
9250,0.0545165021185124,4305080,Abnormal breathing
1995,0.0526933231388324,260427,Common cold
3935,0.0513520385498439,380706,Regular astigmatism
11537,0.0502023660449966,438398,Leukocytosis
12826,0.0500107539608554,443410,Infective pneumonia
