,11220,condition_concept_id,concept_name
10797,0.5089770592322438,435785,Meningitis
9888,0.2598181630610445,433403,Viral meningitis
3776,0.2510367606149037,378253,Headache
11332,0.2488936912807476,437663,Fever
10930,0.1802090200491868,436222,Altered mental status
3156,0.1520983930213609,372887,Disorder of brain
47,0.148169432575408,132797,Sepsis
2060,0.1127732554656357,27674,Nausea and vomiting
1854,0.1063479421883072,254761,Cough
2115,0.1005456695941599,312437,Dyspnea
1524,0.1001628275381685,200219,Abdominal pain
10804,0.0973310655929257,435796,Dehydration
14626,0.0957237635923086,77670,Chest pain
1777,0.0945331695177773,24134,Neck pain
3654,0.092716670095283,377091,Seizure
11537,0.091936024556916,438398,Leukocytosis
11378,0.0897742369122073,437833,Hypokalemia
13068,0.0885131941194606,444070,Tachycardia
1259,0.083769271232461,197320,Acute renal failure syndrome
14978,0.0810794564755748,81902,Urinary tract infectious disease
11897,0.0801269812159498,439777,Anemia
8875,0.0801062421678158,4272240,Malaise
12358,0.0799483921047701,441408,Vomiting
10714,0.0787251000614741,435515,Hypo-osmolality and or hyponatremia
2028,0.0773439579551325,261880,Atelectasis
11546,0.0766763957164265,438418,Non-pyogenic meningitis
10902,0.0757920979582985,436091,Bacterial meningitis
2356,0.0743414751152593,31967,Nausea
11170,0.0713761147681455,437113,Asthenia
10716,0.0712188929617912,435517,Acidosis
2374,0.0705426989159736,320128,Essential hypertension
9866,0.0704382474234242,433316,Dizziness and giddiness
14384,0.0673280949147394,75860,Constipation
224,0.0662565602476613,134736,Backache
1180,0.0656017335066691,196523,Diarrhea
900,0.0627443077277943,194133,Low back pain
11960,0.0620312954717794,440029,Viral disease
13264,0.06107050096302,44784217,Cardiac arrhythmia
11334,0.0605901037086403,437677,Abnormal findings on diagnostic imaging of lung
1910,0.0590534660967475,257011,Acute upper respiratory infection
2387,0.0576247532073101,320536,Electrocardiogram abnormal
1835,0.0566868760168052,254061,Pleural effusion
1813,0.055600743280607,25297,Acute pharyngitis
8950,0.0539934412799899,4282096,"Major depression, single episode"
14797,0.0539846414609193,79908,Muscle weakness
10904,0.0538743818725368,436096,Chronic pain
2290,0.0536243435201345,317002,Low blood pressure
8163,0.0535172036501774,4209423,Nicotine dependence
2354,0.0534441945497422,319049,Acute respiratory failure
3159,0.0534264723894207,372892,Metabolic encephalopathy
