,11133,condition_concept_id,concept_name
647,0.932926737171232,141456,Chilblains
563,0.0703056627731301,140214,Eruption
1524,0.0571297879828526,200219,Abdominal pain
13545,0.0566351172339104,45766714,Inflammatory dermatosis
1854,0.0561447916383207,254761,Cough
464,0.0556586496953947,138525,Pain in limb
14626,0.054682182156879,77670,Chest pain
11332,0.0468704418487534,437663,Fever
1910,0.0458939743102377,257011,Acute upper respiratory infection
1521,0.0458939743102377,200174,Disorder of skin and/or subcutaneous tissue
3562,0.0453098318484693,376208,Disorder of soft tissue
900,0.0429645716946906,194133,Low back pain
1813,0.0429645716946906,25297,Acute pharyngitis
1907,0.0419881041561749,257007,Allergic rhinitis
14506,0.0419881041561749,765131,Pain in left foot
1777,0.0410116366176592,24134,Neck pain
2374,0.0410116366176592,320128,Essential hypertension
3776,0.0410116366176592,378253,Headache
14460,0.0384148574367457,762294,Pain in right foot
6563,0.0354598684031499,4111231,Pain in toe
9866,0.0354598684031499,433316,Dizziness and giddiness
11897,0.035152831386565,439777,Anemia
8950,0.035152831386565,4282096,"Major depression, single episode"
10904,0.0341763638480493,436096,Chronic pain
2406,0.0331998963095336,321052,Peripheral vascular disease
2215,0.0329217703526198,314962,Raynaud's disease
69,0.032504879369554,133141,Tinea pedis
14696,0.032504879369554,78508,Arthralgia of the ankle and/or foot
2115,0.0322234287710179,312437,Dyspnea
7102,0.0316822531459731,4143972,Raynaud's phenomenon
13068,0.0315198830250221,444070,Tachycardia
8875,0.0315198830250221,4272240,Malaise
2356,0.0315198830250221,31967,Nausea
3863,0.0315198830250221,379805,Myopia
2060,0.0315198830250221,27674,Nausea and vomiting
7103,0.0315198830250221,4144111,Gastroesophageal reflux disease without esophagitis
1337,0.0305348866804902,197988,Generalized abdominal pain
14978,0.0302704936939865,81902,Urinary tract infectious disease
10804,0.0292940261554708,435796,Dehydration
14669,0.0285648939914263,78232,Shoulder joint pain
1180,0.0283175586169552,196523,Diarrhea
9724,0.0273410910784395,432867,Hyperlipidemia
14384,0.0273410910784395,75860,Constipation
1983,0.0265949013023624,260123,Acute sinusitis
12078,0.0265949013023624,440383,Depressive disorder
11960,0.0265949013023624,440029,Viral disease
4827,0.0256099049578304,4043371,Inflammatory disorder of digestive tract
6084,0.0256099049578304,4090425,Altered sensation of skin
3935,0.0256099049578304,380706,Regular astigmatism
8163,0.0253881560014081,4209423,Nicotine dependence
