,11171,condition_concept_id,concept_name
2406,0.3139082682403422,321052,Peripheral vascular disease
2115,0.1445686585374143,312437,Dyspnea
591,0.142655679254014,140648,Onychomycosis due to dermatophyte
2374,0.1326575203174015,320128,Essential hypertension
14626,0.1308796336096356,77670,Chest pain
9724,0.1307461164260484,432867,Hyperlipidemia
1854,0.1297213501017884,254761,Cough
464,0.114166561593944,138525,Pain in limb
7103,0.1116572385985429,4144111,Gastroesophageal reflux disease without esophagitis
1524,0.1091620519736342,200219,Abdominal pain
14978,0.1076570132923873,81902,Urinary tract infectious disease
11897,0.105811196789463,439777,Anemia
1715,0.1050459391889837,201826,Type 2 diabetes mellitus
900,0.1019602801260017,194133,Low back pain
8875,0.0999563255620392,4272240,Malaise
14797,0.0953298336950209,79908,Muscle weakness
14819,0.0935463551532807,80180,Osteoarthritis
9963,0.0907682607719758,433595,Edema
8163,0.0900327450588816,4209423,Nicotine dependence
14384,0.0898898582483761,75860,Constipation
3776,0.089287859718869,378253,Headache
9866,0.0892738078241488,433316,Dizziness and giddiness
10904,0.0884914414308052,436096,Chronic pain
8950,0.0873694286073271,4282096,"Major depression, single episode"
7979,0.0872687051179544,4193704,Type 2 diabetes mellitus without complication
12544,0.0863387696463034,442077,Anxiety disorder
1870,0.086177143581961,255573,Chronic obstructive lung disease
11170,0.0842516852502304,437113,Asthenia
10930,0.0831539845679806,436222,Altered mental status
2387,0.0820826166186213,320536,Electrocardiogram abnormal
224,0.0817172011688038,134736,Backache
14669,0.0802807393635403,78232,Shoulder joint pain
1259,0.0801862247186574,197320,Acute renal failure syndrome
11374,0.0801735551339978,437827,Pure hypercholesterolemia
10887,0.0792155107815917,436070,Vitamin D deficiency
14482,0.0768853007461219,764123,Atherosclerosis of coronary artery without angina pectoris
11378,0.0764056389233411,437833,Hypokalemia
10009,0.0761094794581429,433736,Obesity
11799,0.0758385510540437,439297,Nuclear senile cataract
11616,0.0757745152958102,438720,Mixed hyperlipidemia
1989,0.0756566103626441,260139,Acute bronchitis
2060,0.0745106202934389,27674,Nausea and vomiting
12943,0.0743660432018996,443729,Peripheral circulatory disorder due to type 2 diabetes mellitus
1777,0.0738841930650235,24134,Neck pain
2345,0.0738232904900539,318800,Gastroesophageal reflux disease
9250,0.0733290426701085,4305080,Abnormal breathing
2207,0.0729274999916502,314658,Cardiomegaly
2119,0.0725447156798744,312648,Benign essential hypertension
11332,0.0723920799782687,437663,Fever
1910,0.072197660219712,257011,Acute upper respiratory infection
