,11188,condition_concept_id,concept_name
1832,0.6082070585750918,253954,Pulmonary tuberculosis
13706,0.2449877319452795,45771090,Respiratory tuberculosis
4968,0.1836365384843261,40480893,Nonspecific tuberculin test reaction
1854,0.163520087491258,254761,Cough
2115,0.140399248231849,312437,Dyspnea
14626,0.1253727340967646,77670,Chest pain
1933,0.1168219351646347,257907,Disorder of lung
9615,0.1084374382388691,432541,Primary tuberculosis
11897,0.1051855989455907,439777,Anemia
11332,0.1041990096336912,437663,Fever
1524,0.1019703916378069,200219,Abdominal pain
2374,0.0944090080002271,320128,Essential hypertension
11334,0.0925542068244058,437677,Abnormal findings on diagnostic imaging of lung
12826,0.0917886633436415,443410,Infective pneumonia
7611,0.0868891850667499,4168694,Lung field abnormal
8875,0.0848222176686862,4272240,Malaise
3776,0.0802931916915115,378253,Headache
9724,0.075663811074137,432867,Hyperlipidemia
14978,0.0749807877043604,81902,Urinary tract infectious disease
1835,0.0745639350264444,254061,Pleural effusion
1879,0.0744108263302915,255848,Pneumonia
9250,0.0737665239358688,4305080,Abnormal breathing
900,0.073690632450338,194133,Low back pain
1870,0.0733870665082151,255573,Chronic obstructive lung disease
2060,0.0731859567610686,27674,Nausea and vomiting
2028,0.0710424350149285,261880,Atelectasis
464,0.0705790815435781,138525,Pain in limb
8163,0.0679987710355333,4209423,Nicotine dependence
224,0.0663291583538573,134736,Backache
11378,0.0653008589091962,437833,Hypokalemia
1910,0.0651148945853656,257011,Acute upper respiratory infection
14384,0.0649631116143042,75860,Constipation
47,0.0643559797300583,132797,Sepsis
1989,0.0629276741188268,260139,Acute bronchitis
10714,0.0621621306380625,435515,Hypo-osmolality and or hyponatremia
1180,0.0613962117943599,196523,Diarrhea
9866,0.0609372610688396,433316,Dizziness and giddiness
10930,0.0605544893284574,436222,Altered mental status
1259,0.0590999567150052,197320,Acute renal failure syndrome
10804,0.0586641183152536,435796,Dehydration
7079,0.0580717733137986,4142875,Solitary nodule of lung
2387,0.0573739630612312,320536,Electrocardiogram abnormal
2345,0.0572221800901698,318800,Gastroesophageal reflux disease
13068,0.0561908914881008,444070,Tachycardia
10904,0.0557043503795552,436096,Chronic pain
10887,0.0550213270097786,436070,Vitamin D deficiency
11226,0.054812913222725,437264,Tobacco dependence syndrome
7103,0.0546598045265722,4144111,Gastroesophageal reflux disease without esophagitis
2356,0.0529756088688907,31967,Nausea
12078,0.0528225001727378,440383,Depressive disorder
