,11151,condition_concept_id,concept_name
1846,0.3988887735495554,254443,Sjögren's syndrome
7976,0.1579738265405386,4193620,"Keratoconjunctivitis sicca, in Sjögren's syndrome"
7103,0.1383273718309893,4144111,Gastroesophageal reflux disease without esophagitis
2115,0.123578475536566,312437,Dyspnea
1854,0.120237361552207,254761,Cough
14626,0.1191962600920069,77670,Chest pain
900,0.1142746950542713,194133,Low back pain
12544,0.1115779470883888,442077,Anxiety disorder
10887,0.1097576422114181,436070,Vitamin D deficiency
3776,0.1047686584745355,378253,Headache
10904,0.1035551218898884,436096,Chronic pain
1524,0.1032354721924492,200219,Abdominal pain
3795,0.0992665876882675,378427,Tear film insufficiency
1777,0.098835812949594,24134,Neck pain
2374,0.0974200202675056,320128,Essential hypertension
8950,0.0973526015683586,4282096,"Major depression, single episode"
14563,0.0960946786613509,77074,Joint pain
8333,0.0947906910007702,4223659,Fatigue
14819,0.0927681300263583,80180,Osteoarthritis
14978,0.0912174999459759,81902,Urinary tract infectious disease
9866,0.0907900891811065,433316,Dizziness and giddiness
14669,0.0889538851302527,78232,Shoulder joint pain
224,0.0882510771835051,134736,Backache
9724,0.0853520731201814,432867,Hyperlipidemia
11897,0.0844082113321225,439777,Anemia
1910,0.0825204877560048,257011,Acute upper respiratory infection
14384,0.0824530690568577,75860,Constipation
2356,0.0817450840417154,31967,Nausea
8875,0.0811330160247641,4272240,Malaise
1989,0.0803849328929348,260139,Acute bronchitis
1907,0.0783405284088869,257007,Allergic rhinitis
2060,0.0757604189870806,27674,Nausea and vomiting
8163,0.0754415243455632,4209423,Nicotine dependence
10009,0.0747673373540925,433736,Obesity
1180,0.0744976625575043,196523,Diarrhea
563,0.074227987760916,140214,Eruption
1813,0.0725425202822395,25297,Acute pharyngitis
464,0.0722728454856512,138525,Pain in limb
4793,0.0709796162976808,40405599,Fibromyalgia
1303,0.07092447150271,197684,Dysuria
14462,0.0707896341044159,762297,Pain in right knee
11799,0.0698437614898849,439297,Nuclear senile cataract
5913,0.0684299796342687,4079750,Osteoarthritis of knee
11332,0.0682951422359745,437663,Fever
12707,0.0669194365200066,442752,Muscle pain
13652,0.0660703251641215,45768910,Uncomplicated asthma
1337,0.0659673307158602,197988,Generalized abdominal pain
2143,0.0657332316683861,31317,Dysphagia
14459,0.065598394270092,762289,Pain in left knee
1983,0.0648112022393966,260123,Acute sinusitis
