,11232,condition_concept_id,concept_name
13264,0.468792423707524,44784217,Cardiac arrhythmia
14626,0.2236572574122462,77670,Chest pain
2115,0.1981567723027745,312437,Dyspnea
2374,0.1492464349211854,320128,Essential hypertension
2145,0.139609446656332,313217,Atrial fibrillation
2387,0.1347155252969557,320536,Electrocardiogram abnormal
1854,0.1302340542888388,254761,Cough
1524,0.1239133762441301,200219,Abdominal pain
13068,0.1114304572040674,444070,Tachycardia
9724,0.1080453804953272,432867,Hyperlipidemia
3776,0.1025064528585118,378253,Headache
9866,0.1018690213316501,433316,Dizziness and giddiness
14978,0.1014415032913905,81902,Urinary tract infectious disease
11897,0.0990022333331796,439777,Anemia
10930,0.0985562466633258,436222,Altered mental status
1259,0.0956023559174033,197320,Acute renal failure syndrome
8875,0.0953767031501406,4272240,Malaise
2060,0.08897080517737,27674,Nausea and vomiting
11378,0.0888711818811848,437833,Hypokalemia
9250,0.0877601735452888,4305080,Abnormal breathing
900,0.0859015688259106,194133,Low back pain
11332,0.0857683013940474,437663,Fever
2220,0.0810087502560749,315078,Palpitations
10804,0.0807969502304352,435796,Dehydration
8163,0.0797938748281075,4209423,Nicotine dependence
2207,0.0797250431229851,314658,Cardiomegaly
2361,0.077067621704264,319835,Congestive heart failure
464,0.0762741867615769,138525,Pain in limb
224,0.0757078001761582,134736,Backache
12544,0.0742787449469819,442077,Anxiety disorder
10904,0.0740574258190662,436096,Chronic pain
8950,0.0737730426385724,4282096,"Major depression, single episode"
2028,0.0737188386156318,261880,Atelectasis
47,0.0732054661653692,132797,Sepsis
14384,0.0731412122250065,75860,Constipation
7103,0.0728666393350121,4144111,Gastroesophageal reflux disease without esophagitis
2356,0.0726133801121801,31967,Nausea
1870,0.0722678345911886,255573,Chronic obstructive lung disease
10009,0.0704032804328879,433736,Obesity
1180,0.0680758599264194,196523,Diarrhea
1910,0.0674142823182412,257011,Acute upper respiratory infection
7979,0.0671037216064885,4193704,Type 2 diabetes mellitus without complication
12078,0.066976862053321,440383,Depressive disorder
1835,0.0666263800956577,254061,Pleural effusion
11170,0.0656806158162348,437113,Asthenia
2405,0.0645665159139002,321042,Cardiac arrest
2345,0.0645645010743802,318800,Gastroesophageal reflux disease
1777,0.0638565178426068,24134,Neck pain
11226,0.0635332567912114,437264,Tobacco dependence syndrome
2290,0.0630891529407476,317002,Low blood pressure
