,11204,condition_concept_id,concept_name
10888,0.4653254757997263,43530605,Pulmonary embolism with pulmonary infarction
2183,0.3013803317664378,312437,Dyspnea
12422,0.2833072742570574,440417,Pulmonary embolism
15097,0.2681545198702636,77670,Chest pain
10968,0.1716456551490431,43531681,Acute deep vein thrombosis of lower limb
2446,0.1486114486749223,320128,Essential hypertension
9526,0.1292886360828209,4305080,Abnormal breathing
1583,0.1235490201473623,200219,Abdominal pain
1901,0.1199849038003436,254061,Pleural effusion
1920,0.1185205443094787,254761,Cough
468,0.1176284632403312,138525,Pain in limb
2094,0.1171571751283287,261880,Atelectasis
12231,0.1051014569061226,439777,Anemia
10008,0.1050130903851222,432867,Hyperlipidemia
10299,0.0905546443776178,433736,Obesity
13449,0.0899276628714716,444070,Tachycardia
9137,0.0864603289045963,4272240,Malaise
2459,0.08417963107687,320536,Electrocardiogram abnormal
11655,0.0833212134442941,437663,Fever
915,0.0777288750438362,194133,Low back pain
84,0.0775437261426924,133299,Swelling of limb
10254,0.076765259171974,433595,Edema
11575,0.0759543591621616,437390,Hypoxemia
13196,0.0753008996811092,443410,Infective pneumonia
13659,0.0740511445983884,44784217,Cardiac arrhythmia
3886,0.0737187181622438,378253,Headache
1999,0.0735041137540998,257907,Disorder of lung
7857,0.0705417313357985,4168694,Lung field abnormal
5082,0.069174937087137,40480461,Infarction of lung due to iatrogenic pulmonary embolism
15460,0.0685766282259311,81902,Urinary tract infectious disease
224,0.0652271162870564,134736,Backache
10155,0.0640783515140503,433316,Dizziness and giddiness
1302,0.0636154792611908,197320,Acute renal failure syndrome
10420,0.0618691884890387,434005,Morbid obesity
2277,0.061675623728752,314658,Cardiomegaly
11657,0.0611748801097494,437677,Abnormal findings on diagnostic imaging of lung
2415,0.0608677012510335,318800,Gastroesophageal reflux disease
5101,0.0597226910367505,40481089,Embolism from thrombosis of vein of lower extremity
2128,0.0586080430711645,27674,Nausea and vomiting
2055,0.058267200775877,260139,Acute bronchitis
11701,0.0579516060580182,437833,Hypokalemia
1976,0.0577874968047316,257011,Acute upper respiratory infection
2187,0.0568912078060126,312648,Benign essential hypertension
48,0.0561043249761514,132797,Sepsis
13045,0.0560159584551509,442588,Obstructive sleep apnea syndrome
2424,0.0554482951679511,319049,Acute respiratory failure
8225,0.055073382231146,4193704,Type 2 diabetes mellitus without complication
11697,0.0550565505128602,437827,Pure hypercholesterolemia
2426,0.0538530826554253,31967,Nausea
11248,0.0525107531221325,436230,Blood chemistry abnormal
