,11182,condition_concept_id,concept_name
9975,0.8534845419549116,432791,Angioedema
10928,0.2059325203873661,43530807,Allergic disposition
13162,0.1811211884846486,443257,Swelling / lump finding
2446,0.1243942286551208,320128,Essential hypertension
1947,0.1190084664424716,255919,Finding of head and neck region
2183,0.0917420862376918,312437,Dyspnea
543,0.0852975844447781,139900,Urticaria
15097,0.085036735562684,77670,Chest pain
567,0.0799118222321289,140214,Eruption
1920,0.0735593847505426,254761,Cough
10008,0.066700593556656,432867,Hyperlipidemia
1583,0.0649667156933244,200219,Abdominal pain
1879,0.0640460725800511,25297,Acute pharyngitis
1976,0.0610386384100247,257011,Acute upper respiratory infection
4941,0.0584916346803956,4042836,Disorder of head
3886,0.0521390883150488,378253,Headache
1973,0.0510956927866723,257007,Allergic rhinitis
544,0.0509383354678968,139902,Allergic urticaria
10299,0.0505126188149325,433736,Obesity
12650,0.0497533275225725,441202,Anaphylaxis
915,0.0477660335270002,194133,Low back pain
2049,0.0475358727486819,260123,Acute sinusitis
9526,0.046830046361839,4305080,Abnormal breathing
9137,0.0467072939467358,4272240,Malaise
11655,0.0460781878193324,437663,Fever
13974,0.0458019948853504,45766714,Inflammatory dermatosis
10254,0.0455104578994805,433595,Edema
468,0.0443443099560008,138525,Pain in limb
2187,0.0440834610739067,312648,Benign essential hypertension
15460,0.0437919240880368,81902,Urinary tract infectious disease
2055,0.0420580462247053,260139,Acute bronchitis
2211,0.0380225605781903,31317,Dysphagia
2415,0.0373934544507869,318800,Gastroesophageal reflux disease
11697,0.0373627663470111,437827,Pure hypercholesterolemia
12231,0.0372246698800201,439777,Anemia
1842,0.0372093258281322,24134,Neck pain
10155,0.0367950364271592,433316,Dizziness and giddiness
11547,0.0356135444317917,437264,Tobacco dependence syndrome
8225,0.0347235894222941,4193704,Type 2 diabetes mellitus without complication
11201,0.0346468691628546,436070,Vitamin D deficiency
2128,0.033342624752384,27674,Nausea and vomiting
1213,0.0330050556108504,196523,Diarrhea
2459,0.0329129912995231,320536,Electrocardiogram abnormal
224,0.0325293900023259,134736,Backache
2426,0.0311791134361916,31967,Nausea
6830,0.0307494799833307,4113821,Anxiety state
15143,0.0294145474690843,78232,Shoulder joint pain
2362,0.0285859686671382,317009,Asthma
7334,0.028340463836932,4144111,Gastroesophageal reflux disease without esophagitis
11701,0.0278034220208559,437833,Hypokalemia
