,11114,condition_concept_id,concept_name
2128,0.3870678260378518,27674,Nausea and vomiting
2426,0.3815253136776241,31967,Nausea
1583,0.2326019265088566,200219,Abdominal pain
1920,0.1598843628211783,254761,Cough
1213,0.1520874653976889,196523,Diarrhea
3886,0.1519773098252653,378253,Headache
1976,0.1453266257905069,257011,Acute upper respiratory infection
1879,0.1449055205541852,25297,Acute pharyngitis
15097,0.1406716431624482,77670,Chest pain
2049,0.1222071874821624,260123,Acute sinusitis
9137,0.1206798953563987,4272240,Malaise
915,0.1188390071866185,194133,Low back pain
11655,0.1164370864317624,437663,Fever
10155,0.1125995044627382,433316,Dizziness and giddiness
15460,0.1102713515536792,81902,Urinary tract infectious disease
2446,0.1016355516326942,320128,Essential hypertension
2055,0.1008638010307001,260139,Acute bronchitis
1316,0.1007655541688089,197381,Epigastric pain
2183,0.1005763379903517,312437,Dyspnea
1973,0.099472797481028,257007,Allergic rhinitis
468,0.0975789817088821,138525,Pain in limb
1386,0.0936216510395056,197988,Generalized abdominal pain
1842,0.0896530732546264,24134,Neck pain
10008,0.0866527397955237,432867,Hyperlipidemia
224,0.0813646107241659,134736,Backache
4947,0.0802819104582736,4043371,Inflammatory disorder of digestive tract
2415,0.0796768818037313,318800,Gastroesophageal reflux disease
12705,0.0784701324697946,441408,Vomiting
11201,0.0739894801320277,436070,Vitamin D deficiency
14830,0.0736758840880112,75860,Constipation
1350,0.071845912236219,197684,Dysuria
10299,0.0717698288078183,433736,Obesity
1427,0.0703166353253665,198263,Right upper quadrant pain
6830,0.0679203381282618,4113821,Anxiety state
15143,0.0677780951969041,78232,Shoulder joint pain
11119,0.0663090234337426,435796,Dehydration
827,0.0661502406266457,193322,Right lower quadrant pain
13974,0.0656282421483145,45766714,Inflammatory dermatosis
12295,0.0645855683817112,440029,Viral disease
1977,0.0639448135955721,257012,Chronic sinusitis
7334,0.063744681099127,4144111,Gastroesophageal reflux disease without esophagitis
8588,0.0629676377368963,4223659,Fatigue
7461,0.0607413704623913,4150062,Knee pain
12231,0.0601072316265478,439777,Anemia
12897,0.0589084214329659,442077,Anxiety disorder
12411,0.0586487453838595,440383,Depressive disorder
567,0.0555686897236935,140214,Eruption
15172,0.0548273724930597,78508,Arthralgia of the ankle and/or foot
14443,0.053487973355694,46273463,Upper respiratory tract infection due to Influenza
3216,0.0530562825988992,372328,Otitis media
