,11225,condition_concept_id,concept_name
1466,0.6279060461789968,198683,Viral hepatitis B without hepatic coma
12188,0.3133842892170195,439674,Chronic viral hepatitis B without delta-agent
1583,0.1298217521705402,200219,Abdominal pain
2446,0.1293133509296051,320128,Essential hypertension
10008,0.1292535390189068,432867,Hyperlipidemia
1920,0.1238405611007157,254761,Cough
11201,0.1207602476997561,436070,Vitamin D deficiency
15097,0.1201023166820754,77670,Chest pain
915,0.1046409377665791,194133,Low back pain
9137,0.1021886494279511,4272240,Malaise
1976,0.1004840099730511,257011,Acute upper respiratory infection
12231,0.0998559849107195,439777,Anemia
11248,0.093605640242753,436230,Blood chemistry abnormal
2183,0.0917813769664565,312437,Dyspnea
15460,0.0914823174129653,81902,Urinary tract infectious disease
3886,0.0846637595933654,378253,Headache
468,0.0844245119505724,138525,Pain in limb
1879,0.0805068317998374,25297,Acute pharyngitis
11697,0.0793404995412216,437827,Pure hypercholesterolemia
1973,0.0754228193904866,257007,Allergic rhinitis
1842,0.0745854526407111,24134,Neck pain
2049,0.0732695906053498,260123,Acute sinusitis
10155,0.0727312834090656,433316,Dizziness and giddiness
2055,0.0722826940788287,260139,Acute bronchitis
8225,0.0709668320434673,4193704,Type 2 diabetes mellitus without complication
15143,0.0689033211243779,78232,Shoulder joint pain
11940,0.0653744183931815,438720,Mixed hyperlipidemia
10299,0.0650454528843411,433736,Obesity
13974,0.064297804000613,45766714,Inflammatory dermatosis
224,0.0642678980452639,134736,Backache
11655,0.064028650402471,437663,Fever
2415,0.0609782429568605,318800,Gastroesophageal reflux disease
8588,0.0609483370015113,4223659,Fatigue
1213,0.058914732037771,196523,Diarrhea
7334,0.0587652022610254,4144111,Gastroesophageal reflux disease without esophagitis
1316,0.0558045126814623,197381,Epigastric pain
2187,0.0555353590833202,312648,Benign essential hypertension
567,0.0529634469232957,140214,Eruption
7461,0.0525746695037571,4150062,Knee pain
2459,0.0525148575930588,320536,Electrocardiogram abnormal
1327,0.0518539046235551,197494,Viral hepatitis C
1496,0.0504651933172004,198964,Chronic hepatitis C
1006,0.0497036977902413,194984,Disease of liver
292,0.0496737918348922,135777,Neoplasm of uncertain behavior of skin
601,0.0489859548618624,140673,Hypothyroidism
11374,0.0486270833976729,436659,Iron deficiency anemia
4947,0.0485971774423238,4043371,Inflammatory disorder of digestive tract
1386,0.0483878357548799,197988,Generalized abdominal pain
2290,0.0481186821567378,315078,Palpitations
1011,0.0477897166478975,194990,Inflammatory disease of liver
