,11121,condition_concept_id,concept_name
35,0.6607465595818249,132702,Erythema multiforme
567,0.2307283808045178,140214,Eruption
1879,0.1926368594556413,25297,Acute pharyngitis
11655,0.1709805356375077,437663,Fever
1920,0.1660318159390243,254761,Cough
1976,0.1557257666586966,257011,Acute upper respiratory infection
13974,0.1469633547155104,45766714,Inflammatory dermatosis
2049,0.1214933386526741,260123,Acute sinusitis
1973,0.1104608718019267,257007,Allergic rhinitis
14298,0.1075899141729027,46270026,Erythema multiforme minor
1583,0.1072827949313411,200219,Abdominal pain
2132,0.1056937564960483,28060,Streptococcal sore throat
661,0.1050941072220785,141651,Stevens-Johnson syndrome
543,0.1050581411219312,139900,Urticaria
12295,0.1034691026866383,440029,Viral disease
3216,0.0977031632214329,372328,Otitis media
2055,0.0855810700150563,260139,Acute bronchitis
3886,0.0821305865555633,378253,Headache
10928,0.0800875371387582,43530807,Allergic disposition
15097,0.0798151305498509,77670,Chest pain
468,0.0788617074886752,138525,Pain in limb
15460,0.0785893008997678,81902,Urinary tract infectious disease
9137,0.0785438998016166,4272240,Malaise
3589,0.0669666197730546,375281,Acute suppurative otitis media without spontaneous rupture of ear drum
1213,0.0657407901229716,196523,Diarrhea
2183,0.0634253341172592,312437,Dyspnea
915,0.0619270978782688,194133,Low back pain
14443,0.0618362956819664,46273463,Upper respiratory tract infection due to Influenza
2446,0.0598840484614638,320128,Essential hypertension
1350,0.0598386473633125,197684,Dysuria
292,0.0575231913576001,135777,Neoplasm of uncertain behavior of skin
14830,0.0569783781797854,75860,Constipation
1977,0.0555255430389463,257012,Chronic sinusitis
10008,0.0547083232722243,432867,Hyperlipidemia
1842,0.0529376804443266,24134,Neck pain
3951,0.0517572518923947,379019,Conjunctivitis
4061,0.0505314222423117,380733,Otalgia
4947,0.0497142024755897,4043371,Inflammatory disorder of digestive tract
12705,0.0487153783162628,441408,Vomiting
11201,0.0485337739236579,436070,Vitamin D deficiency
4802,0.0481960192486089,4032899,Non-bullous erythema multiforme
7461,0.0464453234087016,4150062,Knee pain
3732,0.0453556970530722,376707,Acute conjunctivitis
2415,0.0452194937586186,318800,Gastroesophageal reflux disease
2128,0.0445838783845014,27674,Nausea and vomiting
224,0.044493076188199,134736,Backache
10155,0.044493076188199,433316,Dizziness and giddiness
2362,0.0440390652066867,317009,Asthma
12231,0.0439482630103843,439777,Anemia
1959,0.0434488509307208,256451,Bronchitis
