,11136,condition_concept_id,concept_name
915,0.7489249369918447,194133,Low back pain
1842,0.129701594602184,24134,Neck pain
1920,0.1187289252068089,254761,Cough
1976,0.1176067397771217,257011,Acute upper respiratory infection
1583,0.1174824317840232,200219,Abdominal pain
15097,0.1077659273715375,77670,Chest pain
224,0.1074208802419531,134736,Backache
1879,0.106568645122221,25297,Acute pharyngitis
2049,0.1023930912762442,260123,Acute sinusitis
468,0.1008720962211015,138525,Pain in limb
2446,0.0988817460432761,320128,Essential hypertension
9137,0.0984098308017422,4272240,Malaise
10008,0.0960897942074383,432867,Hyperlipidemia
3886,0.0927064549170201,378253,Headache
2768,0.085178283206837,36713918,Somatic dysfunction of lumbar region
2055,0.0850317875170299,260139,Acute bronchitis
1973,0.0831341705331405,257007,Allergic rhinitis
15460,0.0826582728845051,81902,Urinary tract infectious disease
2203,0.0813264421666862,312998,Pain in thoracic spine
15143,0.0770789205352313,78232,Shoulder joint pain
11201,0.0726015571224868,436070,Vitamin D deficiency
7461,0.0684848860100829,4150062,Knee pain
2183,0.0675003780830493,312437,Dyspnea
10299,0.062119861631203,433736,Obesity
13974,0.0618043980972301,45766714,Inflammatory dermatosis
10155,0.0601312181992782,433316,Dizziness and giddiness
8459,0.0590865643198249,4213540,Cervical somatic dysfunction
2415,0.0577577035667534,318800,Gastroesophageal reflux disease
2769,0.0568524323362482,36713926,Somatic dysfunction of thoracic region
605,0.0555668107455998,140821,Spasm
292,0.0552803618919382,135777,Neoplasm of uncertain behavior of skin
11655,0.0550863617745626,437663,Fever
15172,0.0544158950932514,78508,Arthralgia of the ankle and/or foot
11697,0.0540830796426217,437827,Pure hypercholesterolemia
1977,0.052022752882869,257012,Chronic sinusitis
1350,0.0519852044730543,197684,Dysuria
3220,0.0506320394314771,372409,Sciatica
1213,0.0498645726914781,196523,Diarrhea
6830,0.0495107073747402,4113821,Anxiety state
2187,0.0485802464012277,312648,Benign essential hypertension
382,0.0473963336614664,137275,Disorder of muscle
2975,0.0464422627029947,37017182,Joint pain of pelvic region
11940,0.0456235935859757,438720,Mixed hyperlipidemia
8588,0.045544798816895,4223659,Fatigue
15368,0.0439646365705294,80816,Degeneration of intervertebral disc
2426,0.0436346656964008,31967,Nausea
17,0.0436136158302926,132466,Lumbar sprain
12411,0.0430677415997299,440383,Depressive disorder
4677,0.0430614835314275,4027396,Peripheral neuritis
12231,0.0426720610084258,439777,Anemia
