,11155,condition_concept_id,concept_name
1991,0.5599544339565716,257628,Systemic lupus erythematosus
9137,0.1349382482151876,4272240,Malaise
15097,0.130616589885782,77670,Chest pain
11201,0.1306049412110397,436070,Vitamin D deficiency
1920,0.1265512024007077,254761,Cough
15033,0.1240234399816214,77074,Joint pain
915,0.1182689946589088,194133,Low back pain
1583,0.1173254520047798,200219,Abdominal pain
2446,0.1138424982568222,320128,Essential hypertension
468,0.1136328221114602,138525,Pain in limb
2183,0.1126892794573312,312437,Dyspnea
3886,0.107505619196993,378253,Headache
1976,0.1052923709959497,257011,Acute upper respiratory infection
13974,0.104150800871201,45766714,Inflammatory dermatosis
15460,0.103277150265526,81902,Urinary tract infectious disease
567,0.1012735782098447,140214,Eruption
10008,0.1010639020644827,432867,Hyperlipidemia
1842,0.0987458157907584,24134,Neck pain
1879,0.0949134018005308,25297,Acute pharyngitis
12231,0.0943426167381564,439777,Anemia
2049,0.0929098297448495,260123,Acute sinusitis
382,0.0863050311659466,137275,Disorder of muscle
2055,0.0852566504391366,260139,Acute bronchitis
1973,0.0842315670618112,257007,Allergic rhinitis
10155,0.0818319400648906,433316,Dizziness and giddiness
15365,0.0810308846385302,80809,Rheumatoid arthritis
15143,0.078558662462295,78232,Shoulder joint pain
224,0.0779878773999207,134736,Backache
8588,0.0778364446282703,4223659,Fatigue
292,0.0766133337803253,135777,Neoplasm of uncertain behavior of skin
7461,0.0760891434169204,4150062,Knee pain
11655,0.0730138932849444,437663,Fever
15177,0.0725130002710241,78517,Multiple joint pain
2415,0.0716626470148337,318800,Gastroesophageal reflux disease
10299,0.0691814792947168,433736,Obesity
11248,0.0655703901245935,436230,Blood chemistry abnormal
14658,0.0655673341477666,74125,Inflammatory polyarthropathy
15172,0.0651743351833541,78508,Arthralgia of the ankle and/or foot
1213,0.0647782802421148,196523,Diarrhea
5938,0.0629814553905674,4066824,Discoid lupus erythematosus
457,0.0618544628817892,138384,Acquired hypothyroidism
2290,0.0614467592658075,315078,Palpitations
11697,0.0602352970926049,437827,Pure hypercholesterolemia
6830,0.0590820782931139,4113821,Anxiety state
6261,0.0585462392549666,4090425,Altered sensation of skin
1977,0.0582084276874389,257012,Chronic sinusitis
15296,0.0581268869642426,80180,Osteoarthritis
2426,0.0573813717807332,31967,Nausea
2187,0.0567173973204202,312648,Benign essential hypertension
9526,0.0560301255106226,4305080,Abnormal breathing
