,11210,condition_concept_id,concept_name
13440,0.5428184388810907,444044,Acute tubular necrosis
1302,0.4213648078127527,197320,Acute renal failure syndrome
48,0.167748333678174,132797,Sepsis
2183,0.1436848903645017,312437,Dyspnea
11030,0.1406981724355833,435517,Acidosis
12231,0.1224469500915391,439777,Anemia
1583,0.1158456246691001,200219,Abdominal pain
15097,0.1125704169402293,77670,Chest pain
1901,0.1121970771991145,254061,Pleural effusion
11028,0.1057315116825354,435515,Hypo-osmolality and or hyponatremia
2094,0.1054515068766993,261880,Atelectasis
2446,0.1012344648009253,320128,Essential hypertension
2424,0.0991914678049978,319049,Acute respiratory failure
11655,0.0986804815719354,437663,Fever
11119,0.0973228825133361,435796,Dehydration
2360,0.0964998380840603,317002,Low blood pressure
5231,0.0951846639960422,40483287,Disorder of kidney and/or ureter
713,0.0801132227676917,192359,Renal failure syndrome
11701,0.0764497969873721,437833,Hypokalemia
2459,0.0763904020285584,320536,Electrocardiogram abnormal
10668,0.0753458012846143,434610,Hyperkalemia
2128,0.0748121931229368,27674,Nausea and vomiting
15460,0.0744388533818219,81902,Urinary tract infectious disease
1920,0.0739891486936609,254761,Cough
9526,0.0735309590113837,4305080,Abnormal breathing
1171,0.0711603989413022,196236,Septic shock
9137,0.0701624163472342,4272240,Malaise
2432,0.0693030731570512,319835,Congestive heart failure
14393,0.0692431594220754,46271022,Chronic kidney disease
11861,0.0688302722709836,438398,Leukocytosis
13449,0.0685163274886826,444070,Tachycardia
13196,0.0663865939655049,443410,Infective pneumonia
11246,0.0658774943185302,436222,Altered mental status
10254,0.0637732157777013,433595,Edema
10008,0.0635865459071439,432867,Hyperlipidemia
13659,0.0635610909247952,44784217,Cardiac arrhythmia
11248,0.0630944162484017,436230,Blood chemistry abnormal
2277,0.0627550164837519,314658,Cardiomegaly
10773,0.0610580176605028,434894,Acute posthemorrhagic anemia
7857,0.0576979599904695,4168694,Lung field abnormal
11657,0.0573246202493547,437677,Abnormal findings on diagnostic imaging of lung
1213,0.0572567402964248,196523,Diarrhea
13275,0.0569003705435424,443597,Chronic kidney disease stage 3
3262,0.056849460578845,372887,Disorder of brain
14395,0.0567245564430658,46271075,Acute hypoxemic respiratory failure
1999,0.0566543057141713,257907,Disorder of lung
1609,0.0565864257612414,200528,Ascites
10299,0.0536845577734854,433736,Obesity
1779,0.0535997078323229,201826,Type 2 diabetes mellitus
10011,0.053430007949998,432870,Thrombocytopenic disorder
