,11175,condition_concept_id,concept_name
3533,0.6294766189823235,374919,Multiple sclerosis
6261,0.1636044881087438,4090425,Altered sensation of skin
3886,0.1611087955499087,378253,Headache
9137,0.1324720896923265,4272240,Malaise
10155,0.1316887701300644,433316,Dizziness and giddiness
915,0.1218335170327667,194133,Low back pain
1842,0.1202304444402303,24134,Neck pain
15097,0.1194835583459804,77670,Chest pain
468,0.1093368375045852,138525,Pain in limb
1920,0.1058392245754149,254761,Cough
1583,0.1056388405013478,200219,Abdominal pain
2446,0.1012668243398849,320128,Essential hypertension
3630,0.0957234690560889,375801,Demyelinating disease of central nervous system
11201,0.0956014200639892,436070,Vitamin D deficiency
1976,0.09270495935702,257011,Acute upper respiratory infection
15460,0.0905553847443007,81902,Urinary tract infectious disease
10008,0.0900453161921301,432867,Hyperlipidemia
2183,0.0863473191888927,312437,Dyspnea
3262,0.0855822163606367,372887,Disorder of brain
1879,0.0851814482125026,25297,Acute pharyngitis
2049,0.0844709955862649,260123,Acute sinusitis
224,0.0811373332631494,134736,Backache
3447,0.0773118191218693,374034,Visual disturbance
8702,0.0771785501614099,4236484,Paresthesia
15274,0.0741238906708026,79908,Muscle weakness
2055,0.0723204340041991,260139,Acute bronchitis
1973,0.0694604067652421,257007,Allergic rhinitis
682,0.0685860035329496,141941,Cervical spondylosis without myelopathy
15143,0.0682398855868337,78232,Shoulder joint pain
2255,0.0662178281121571,314131,Degeneration of cervical intervertebral disc
6830,0.0637403522873282,4113821,Anxiety state
2415,0.0619368956207247,318800,Gastroesophageal reflux disease
382,0.0618640286847003,137275,Disorder of muscle
12077,0.0616325850574687,439154,Abnormal findings on diagnostic imaging of skull and head
12231,0.0612628764624992,439777,Anemia
2426,0.0589311345097189,31967,Nausea
7656,0.0584028492235422,4155909,Anesthesia of skin
10299,0.0584028492235422,433736,Obesity
2410,0.0581113814794446,318736,Migraine
7461,0.0567997766310058,4150062,Knee pain
8588,0.0562350578768168,4223659,Fatigue
12411,0.0560346738027498,440383,Depressive disorder
1213,0.0550145366984084,196523,Diarrhea
11655,0.0549234530283779,437663,Fever
2290,0.0547595024223231,315078,Palpitations
1977,0.0536482816479512,257012,Chronic sinusitis
11697,0.0535754147119269,437827,Pure hypercholesterolemia
13974,0.0535025477759025,45766714,Inflammatory dermatosis
4677,0.0533568139038537,4027396,Peripheral neuritis
2203,0.0530471294257501,312998,Pain in thoracic spine
