,11174,condition_concept_id,concept_name
8201,0.3839316865604351,4190307,Inflammatory disease of the central nervous system
3262,0.3052953949924586,372887,Disorder of brain
11246,0.2851790317565214,436222,Altered mental status
3886,0.1979686805513113,378253,Headache
11655,0.1971403597121845,437663,Fever
3875,0.1965752144014729,378143,Encephalitis
3763,0.1738290446681867,377091,Seizure
48,0.12188149490009,132797,Sepsis
11112,0.1142937858602357,435785,Meningitis
11490,0.1119416448305681,437113,Asthenia
2183,0.1085100299256141,312437,Dyspnea
2446,0.1012918054703661,320128,Essential hypertension
15097,0.0986885114045389,77670,Chest pain
10155,0.0966768750809452,433316,Dizziness and giddiness
9137,0.0950202334026915,4272240,Malaise
3440,0.0946088052094924,374021,Acute disseminated encephalomyelitis
12231,0.094073581015118,439777,Anemia
1920,0.0938369179182247,254761,Cough
13449,0.0938369179182247,444070,Tachycardia
11119,0.0917069500461842,435796,Dehydration
2094,0.090641966110164,261880,Atelectasis
2128,0.0899319768194839,27674,Nausea and vomiting
3724,0.0894407172694952,376690,Cerebral edema
11861,0.088748661335017,438398,Leukocytosis
11028,0.0880386720443369,435515,Hypo-osmolality and or hyponatremia
11701,0.08721035120521,437833,Hypokalemia
7405,0.085397506762792,4147498,"Encephalitis, myelitis and encephalomyelitis"
1302,0.0840153993971494,197320,Acute renal failure syndrome
1583,0.0836604047518094,200219,Abdominal pain
9096,0.0815263613982476,4268911,Disorientated
15274,0.080347121395302,79908,Muscle weakness
4015,0.0776254957810282,380378,Epilepsy
8988,0.0769406054180646,4256228,Respiratory failure
11657,0.0766788433934547,437677,Abnormal findings on diagnostic imaging of lung
13211,0.074667207069861,443454,Cerebral infarction
15460,0.0717089183586937,81902,Urinary tract infectious disease
3265,0.0670671630952457,372892,Metabolic encephalopathy
2459,0.0663839986785927,320536,Electrocardiogram abnormal
13659,0.0655556778394659,44784217,Cardiac arrhythmia
11030,0.0648456885487858,435517,Acidosis
4161,0.0639051034309713,381783,Viral infection of central nervous system
12705,0.0638990361612122,441408,Vomiting
1901,0.0622423944829586,254061,Pleural effusion
14830,0.0612957420953851,75860,Constipation
14395,0.0612875871014004,46271075,Acute hypoxemic respiratory failure
12897,0.0608224159015983,442077,Anxiety disorder
2211,0.0605857528047049,31317,Dysphagia
12077,0.0595631835105791,439154,Abnormal findings on diagnostic imaging of skull and head
10177,0.0589537822934705,433403,Viral meningitis
8588,0.0589291111264513,4223659,Fatigue
