,11111,condition_concept_id,concept_name
1842,0.7259769322320558,24134,Neck pain
915,0.175604666817852,194133,Low back pain
3886,0.1288989101709537,378253,Headache
1920,0.1172029492908394,254761,Cough
15143,0.1162357616429884,78232,Shoulder joint pain
15097,0.1155522291032755,77670,Chest pain
1976,0.1138862547357605,257011,Acute upper respiratory infection
2203,0.1074402741221447,312998,Pain in thoracic spine
1879,0.1071152148112823,25297,Acute pharyngitis
1583,0.1062584383706963,200219,Abdominal pain
2049,0.1009082163502335,260123,Acute sinusitis
468,0.0996907875122326,138525,Pain in limb
8459,0.0996177599440012,4213540,Cervical somatic dysfunction
9137,0.0987366748757683,4272240,Malaise
2446,0.0900243589551341,320128,Essential hypertension
224,0.089514433511055,134736,Backache
10008,0.0883769075204169,432867,Hyperlipidemia
1973,0.0833553767584239,257007,Allergic rhinitis
2055,0.081151147755492,260139,Acute bronchitis
15460,0.0739744192832671,81902,Urinary tract infectious disease
11201,0.071744040257562,436070,Vitamin D deficiency
2769,0.0704619053536318,36713926,Somatic dysfunction of thoracic region
10155,0.0688156009017143,433316,Dizziness and giddiness
2183,0.0686034951614421,312437,Dyspnea
605,0.068595141681945,140821,Spasm
7461,0.0630640486706336,4150062,Knee pain
2768,0.0619977088531006,36713918,Somatic dysfunction of lumbar region
13974,0.0607083674524732,45766714,Inflammatory dermatosis
2415,0.0581180624188745,318800,Gastroesophageal reflux disease
11655,0.0563129844579961,437663,Fever
10299,0.055445312174588,433736,Obesity
1977,0.0543989480688956,257012,Chronic sinusitis
292,0.0542881736668699,135777,Neoplasm of uncertain behavior of skin
382,0.0529236509507692,137275,Disorder of muscle
6830,0.052527042272041,4113821,Anxiety state
15172,0.0521939926764423,78508,Arthralgia of the ankle and/or foot
2155,0.0521083826338979,30234,Neck sprain
2255,0.0512344321185669,314131,Degeneration of cervical intervertebral disc
11697,0.0502149444251694,437827,Pure hypercholesterolemia
1213,0.0500914582065177,196523,Diarrhea
1350,0.0474804510715569,197684,Dysuria
8588,0.0466854177402968,4223659,Fatigue
2426,0.0461685915957636,31967,Nausea
6261,0.0458667767495885,4090425,Altered sensation of skin
12411,0.0443297365221363,440383,Depressive disorder
2187,0.0437224748821788,312648,Benign essential hypertension
682,0.0434620642387282,141941,Cervical spondylosis without myelopathy
2290,0.0433320405143832,315078,Palpitations
567,0.0430127923196926,140214,Eruption
13347,0.0428389304155175,443776,Brachial radiculitis
