,11117,condition_concept_id,concept_name
15338,0.6485869489277843,80502,Osteoporosis
15090,0.1344757958204294,77646,Disorder of bone and articular cartilage
10008,0.1336324870119265,432867,Hyperlipidemia
11201,0.1321252529312038,436070,Vitamin D deficiency
2446,0.1206715110455478,320128,Essential hypertension
915,0.1158487743631807,194133,Low back pain
1920,0.1146508222415666,254761,Cough
15097,0.1130198753772005,77670,Chest pain
9137,0.1110775846739983,4272240,Malaise
468,0.109034261864154,138525,Pain in limb
1583,0.1001640552769187,200219,Abdominal pain
15460,0.0982176408142617,81902,Urinary tract infectious disease
1976,0.0952691528040929,257011,Acute upper respiratory infection
14839,0.0899226986709685,75909,Disorder of bone
11697,0.0848071750673118,437827,Pure hypercholesterolemia
2049,0.0843267570908298,260123,Acute sinusitis
1842,0.0821370408203407,24134,Neck pain
2183,0.0820937413460655,312437,Dyspnea
7058,0.081495937174316,4128329,Menopause present
2055,0.0805411459113402,260139,Acute bronchitis
9327,0.0797359259336461,4295261,Postmenopausal state
15143,0.0776421430146287,78232,Shoulder joint pain
7938,0.0771338127208045,4172857,Menopause finding
3886,0.0762833642742782,378253,Headache
224,0.075068917114845,134736,Backache
1973,0.0749163380150181,257007,Allergic rhinitis
2415,0.0742070513887956,318800,Gastroesophageal reflux disease
7461,0.072462701139423,4150062,Knee pain
1879,0.0722977507612317,25297,Acute pharyngitis
292,0.0717163006781075,135777,Neoplasm of uncertain behavior of skin
15370,0.0714935073729105,80824,Senile osteoporosis
12231,0.070763712244053,439777,Anemia
10487,0.0691078357642565,434169,Abnormal findings on diagnostic imaging of breast
2187,0.068025535966078,312648,Benign essential hypertension
679,0.066136854135788,141932,Senile hyperkeratosis
11940,0.0654811763824777,438720,Mixed hyperlipidemia
10155,0.0652440602138277,433316,Dizziness and giddiness
13974,0.0646502388523392,45766714,Inflammatory dermatosis
457,0.0626481536370427,138384,Acquired hypothyroidism
15172,0.0615574192612529,78508,Arthralgia of the ankle and/or foot
15048,0.0603965809747319,77234,Benign neoplasm of colon
1675,0.0582204123339184,201078,Atrophic vaginitis
12135,0.0577120135696691,439297,Nuclear senile cataract
15354,0.0559405246075659,80767,Breast lump
2290,0.0537552663728061,315078,Palpitations
6081,0.0531346405748614,4079750,Osteoarthritis of knee
1213,0.0521923615394438,196523,Diarrhea
2975,0.0519490597316117,37017182,Joint pain of pelvic region
10299,0.051660396569777,433736,Obesity
6830,0.0510706989677432,4113821,Anxiety state
