,11187,condition_concept_id,concept_name
8752,0.2879237895077056,4241223,Hidradenitis suppurativa
10466,0.1897926454679439,434119,Hidradenitis
1976,0.1661211512351378,257011,Acute upper respiratory infection
1920,0.1632401690318991,254761,Cough
1879,0.1567347253471664,25297,Acute pharyngitis
1583,0.1549689620613104,200219,Abdominal pain
2049,0.1493464000195057,260123,Acute sinusitis
468,0.147348299459195,138525,Pain in limb
9137,0.1395882344924067,4272240,Malaise
15097,0.1383336132103511,77670,Chest pain
915,0.1339656724506021,194133,Low back pain
1973,0.1292259920517254,257007,Allergic rhinitis
3886,0.1284825127734702,378253,Headache
2055,0.1283431104087974,260139,Acute bronchitis
15460,0.1238357672843754,81902,Urinary tract infectious disease
13974,0.1209547850811367,45766714,Inflammatory dermatosis
2446,0.1194213590697354,320128,Essential hypertension
10008,0.1164939094116057,432867,Hyperlipidemia
10299,0.1124512408360933,433736,Obesity
7461,0.1048305782339779,4150062,Knee pain
629,0.1039941640459408,141095,Acne
1842,0.1011131818427021,24134,Neck pain
224,0.0951653476166607,134736,Backache
4676,0.0929813772367862,4027384,Inflammatory disorder
2183,0.0907044719471298,312437,Dyspnea
15172,0.0902862648531113,78508,Arthralgia of the ankle and/or foot
11655,0.0877305548341091,437663,Fever
4801,0.0851283773602161,4032878,Hair follicle disorder
15143,0.0850819099053251,78232,Shoulder joint pain
1977,0.0846172353564156,257012,Chronic sinusitis
11201,0.0841060933526152,436070,Vitamin D deficiency
2415,0.0820615253374135,318800,Gastroesophageal reflux disease
567,0.0817827206080678,140214,Eruption
1350,0.0808998389651398,197684,Dysuria
10155,0.080713969145576,433316,Dizziness and giddiness
7439,0.0803180571260791,4149084,Vaginitis
1213,0.0764389632956089,196523,Diarrhea
2547,0.0755096141977899,35624677,Sebaceous cyst of skin
292,0.0755096141977899,135777,Neoplasm of uncertain behavior of skin
2187,0.0742549929157343,312648,Benign essential hypertension
4947,0.0732327089081335,4043371,Inflammatory disorder of digestive tract
6065,0.072587488372727,4078455,Finding of menstrual bleeding
6830,0.0722104249005326,4113821,Anxiety state
12411,0.0719780876260779,440383,Depressive disorder
3216,0.0715134130771684,372328,Otitis media
11697,0.0696082474266395,437827,Pure hypercholesterolemia
12231,0.0695153125168576,439777,Anemia
13655,0.0693294426972939,44784105,Injury of free lower limb
1413,0.069271796988909,198194,Female genital organ symptoms
12295,0.0678889515956745,440029,Viral disease
